"Station Name","POINT ATKINSON"
"2006-11-23 10:00","2006","11","23","10:00"," ","8.2","","","M","","M","9","","30","","","","","M","","","","","NA"
"2006-11-23 11:00","2006","11","23","11:00"," ","6.6","","","M","","M","11","","32","","","","","M","","","","","NA"
"2006-11-23 12:00","2006","11","23","12:00"," ","6.3","","","M","","M","9","","32","","","","","M","","","","","NA"
"2006-11-23 13:00","2006","11","23","13:00"," ","7.0","","","M","","M","10","","30","","","","","M","","","","","NA"
"2006-11-23 14:00","2006","11","23","14:00"," ","7.3","","","M","","M","12","","28","","","","","M","","","","","NA"
"2006-11-23 15:00","2006","11","23","15:00"," ","7.1","","","M","","M","11","","26","","","","","M","","","","","NA"
"2006-11-23 16:00","2006","11","23","16:00"," ","8.7","","","M","","M","13","","19","","","","","M","","","","","NA"
"2006-11-23 17:00","2006","11","23","17:00"," ","8.5","","","M","","M","16","","20","","","","","M","","","","","NA"
"2006-11-23 18:00","2006","11","23","18:00"," ","8.0","","","M","","M","16","","19","","","","","M","","","","","NA"
"2006-11-23 19:00","2006","11","23","19:00"," ","8.3","","","M","","M","16","","19","","","","","M","","","","","NA"
"2006-11-23 20:00","2006","11","23","20:00"," ","8.0","","","M","","M","18","","13","","","","","M","","","","","NA"
"2006-11-23 21:00","2006","11","23","21:00"," ","7.5","","","M","","M","16","","20","","","","","M","","","","","NA"
"2006-11-23 22:00","2006","11","23","22:00"," ","7.8","","","M","","M","16","","19","","","","","M","","","","","NA"
"2006-11-23 23:00","2006","11","23","23:00"," ","7.5","","","M","","M","19","","11","","","","","M","","","","","NA"
"2006-11-24 00:00","2006","11","24","00:00"," ","7.2","","","M","","M","11","","15","","","","","M","","","","","NA"
"2006-11-24 01:00","2006","11","24","01:00"," ","7.2","","","M","","M","10","","13","","","","","M","","","","","NA"
"2006-11-24 02:00","2006","11","24","02:00"," ","6.9","","","M","","M","9","","15","","","","","M","","","","","NA"
"2006-11-24 03:00","2006","11","24","03:00"," ","6.9","","","M","","M","9","","13","","","","","M","","","","","NA"
"2006-11-24 04:00","2006","11","24","04:00"," ","6.8","","","M","","M","9","","17","","","","","M","","","","","NA"
"2006-11-24 05:00","2006","11","24","05:00"," ","6.7","","","M","","M","9","","19","","","","","M","","","","","NA"
"2006-11-24 06:00","2006","11","24","06:00"," ","6.2","","","M","","M","8","","9","","","","","M","","","","","NA"
"2006-11-24 07:00","2006","11","24","07:00"," ","5.9","","","M","","M","8","","7","","","","","M","","","","","NA"
"2006-11-24 08:00","2006","11","24","08:00"," ","6.1","","","M","","M","8","","4","","","","","M","","","","","NA"
"2006-11-24 09:00","2006","11","24","09:00"," ","6.4","","","M","","M","","","0","","","","","M","","","","","NA"
"2006-11-24 10:00","2006","11","24","10:00"," ","5.9","","","M","","M","15","","13","","","","","M","","","","","NA"
"2006-11-24 11:00","2006","11","24","11:00"," ","4.8","","","M","","M","29","","6","","","","","M","","","","","NA"
"2006-11-24 12:00","2006","11","24","12:00"," ","5.4","","","M","","M","29","","4","","","","","M","","","","","NA"
"2006-11-24 13:00","2006","11","24","13:00"," ","6.1","","","M","","M","9","","6","","","","","M","","","","","NA"
"2006-11-24 14:00","2006","11","24","14:00"," ","6.4","","","M","","M","","","0","","","","","M","","","","","NA"
"2006-11-24 15:00","2006","11","24","15:00"," ","6.1","","","M","","M","34","","2","","","","","M","","","","","NA"
"2006-11-24 16:00","2006","11","24","16:00"," ","5.9","","","M","","M","","","0","","","","","M","","","","","NA"
"2006-11-24 17:00","2006","11","24","17:00"," ","5.3","","","M","","M","32","","2","","","","","M","","","","","NA"
"2006-11-24 18:00","2006","11","24","18:00"," ","4.7","","","M","","M","","","0","","","","","M","","","","","NA"
"2006-11-24 19:00","2006","11","24","19:00"," ","5.3","","","M","","M","8","","6","","","","","M","","","","","NA"
"2006-11-24 20:00","2006","11","24","20:00"," ","5.4","","","M","","M","8","","6","","","","","M","","","","","NA"
"2006-11-24 21:00","2006","11","24","21:00"," ","5.1","","","M","","M","8","","6","","","","","M","","","","","NA"
"2006-11-24 22:00","2006","11","24","22:00"," ","4.7","","","M","","M","","","0","","","","","M","","","","","NA"
"2006-11-24 23:00","2006","11","24","23:00"," ","4.8","","","M","","M","7","","6","","","","","M","","","","","NA"
"2006-11-25 00:00","2006","11","25","00:00"," ","4.6","","","M","","M","","","0","","","","","M","","","","","NA"
"2006-11-25 01:00","2006","11","25","01:00"," ","4.8","","","M","","M","8","","2","","","","","M","","","","","NA"
"2006-11-25 02:00","2006","11","25","02:00"," ","4.7","","","M","","M","32","","2","","","","","M","","","","","NA"
"2006-11-25 03:00","2006","11","25","03:00"," ","4.7","","","M","","M","31","","4","","","","","M","","","","","NA"
"2006-11-25 04:00","2006","11","25","04:00"," ","4.4","","","M","","M","36","","2","","","","","M","","","","","NA"
"2006-11-25 05:00","2006","11","25","05:00"," ","4.1","","","M","","M","33","","6","","","","","M","","","","","NA"
"2006-11-25 06:00","2006","11","25","06:00"," ","4.9","","","M","","M","29","","33","","","","","M","","","","","NA"
"2006-11-25 07:00","2006","11","25","07:00"," ","4.0","","","M","","M","29","","30","","","","","M","","","","","NA"
"2006-11-25 08:00","2006","11","25","08:00"," ","3.4","","","M","","M","33","","4","","","","","M","","","","","NA"
"2006-11-25 09:00","2006","11","25","09:00"," ","4.0","","","M","","M","30","","4","","","","","M","","","","","NA"
"2006-11-25 10:00","2006","11","25","10:00"," ","4.2","","","M","","M","29","","4","","","","","M","","","","","NA"
"2006-11-25 11:00","2006","11","25","11:00"," ","4.3","","","M","","M","30","","7","","","","","M","","","","","NA"
"2006-11-25 12:00","2006","11","25","12:00"," ","4.7","","","M","","M","12","","6","","","","","M","","","","","NA"
"2006-11-25 13:00","2006","11","25","13:00"," ","4.4","","","M","","M","9","","22","","","","","M","","","","","NA"
"2006-11-25 14:00","2006","11","25","14:00"," ","3.9","","","M","","M","8","","22","","","","","M","","","","","NA"
"2006-11-25 15:00","2006","11","25","15:00"," ","3.8","","","M","","M","9","","30","","","","","M","","","","","NA"
"2006-11-25 16:00","2006","11","25","16:00"," ","3.9","","","M","","M","9","","22","","","","","M","","","","","NA"
"2006-11-25 17:00","2006","11","25","17:00"," ","2.9","","","M","","M","9","","28","","","","","M","","","","","NA"
"2006-11-25 18:00","2006","11","25","18:00"," ","3.4","","","M","","M","9","","26","","","","","M","","","","","NA"
"2006-11-25 19:00","2006","11","25","19:00"," ","3.8","","","M","","M","8","","13","","","","","M","","","","","NA"
"2006-11-25 20:00","2006","11","25","20:00"," ","4.1","","","M","","M","9","","13","","","","","M","","","","","NA"
"2006-11-25 21:00","2006","11","25","21:00"," ","3.7","","","M","","M","10","","17","","","","","M","","","","","NA"
"2006-11-25 22:00","2006","11","25","22:00"," ","3.5","","","M","","M","9","","24","","","","","M","","","","","NA"
"2006-11-25 23:00","2006","11","25","23:00"," ","3.6","","","M","","M","9","","17","","","","","M","","","","","NA"
"2006-11-26 00:00","2006","11","26","00:00"," ","3.9","","","M","","M","9","","22","","","","","M","","","","","NA"
"2006-11-26 01:00","2006","11","26","01:00"," ","3.7","","","M","","M","8","","24","","","","","M","","","","","NA"
"2006-11-26 02:00","2006","11","26","02:00"," ","4.0","","","M","","M","8","","24","","","","","M","","","","","NA"
"2006-11-26 03:00","2006","11","26","03:00"," ","3.9","","","M","","M","7","","11","","","","","M","","","","","NA"
"2006-11-26 04:00","2006","11","26","04:00"," ","4.2","","","M","","M","9","","9","","","","","M","","","","","NA"
"2006-11-26 05:00","2006","11","26","05:00"," ","3.0","","","M","","M","5","","2","","","","","M","","","","","NA"
"2006-11-26 06:00","2006","11","26","06:00"," ","2.5","","","M","","M","32","","9","","","","","M","","","","","NA"
"2006-11-26 07:00","2006","11","26","07:00"," ","2.3","","","M","","M","30","","9","","","","","M","","","","","NA"
"2006-11-26 08:00","2006","11","26","08:00"," ","2.3","","","M","","M","31","","7","","","","","M","","","","","NA"
"2006-11-26 09:00","2006","11","26","09:00"," ","2.1","","","M","","M","30","","6","","","","","M","","","","","NA"
"2006-11-26 10:00","2006","11","26","10:00"," ","2.0","","","M","","M","34","","2","","","","","M","","","","","NA"
"2006-11-26 11:00","2006","11","26","11:00"," ","2.0","","","M","","M","","","0","","","","","M","","","","","NA"
"2006-11-26 12:00","2006","11","26","12:00"," ","2.2","","","M","","M","33","","4","","","","","M","","","","","NA"
"2006-11-26 13:00","2006","11","26","13:00"," ","2.0","","","M","","M","30","","6","","","","","M","","","","","NA"
"2006-11-26 14:00","2006","11","26","14:00"," ","2.0","","","M","","M","35","","2","","","","","M","","","","","NA"
"2006-11-26 15:00","2006","11","26","15:00"," ","2.0","","","M","","M","33","","2","","","","","M","","","","","NA"
"2006-11-26 16:00","2006","11","26","16:00"," ","2.0","","","M","","M","1","","2","","","","","M","","","","","NA"
"2006-11-26 17:00","2006","11","26","17:00"," ","1.5","","","M","","M","33","","6","","","","","M","","","","","NA"
"2006-11-26 18:00","2006","11","26","18:00"," ","1.1","","","M","","M","1","","2","","","","","M","","","","","NA"
"2006-11-26 19:00","2006","11","26","19:00"," ","1.1","","","M","","M","30","","4","","","","","M","","","","","NA"
"2006-11-26 20:00","2006","11","26","20:00"," ","0.7","","","M","","M","31","","6","","","","","M","","","","","NA"
"2006-11-26 21:00","2006","11","26","21:00"," ","1.0","","","M","","M","12","","9","","","","","M","","","","","NA"
"2006-11-26 22:00","2006","11","26","22:00"," ","0.2","","","M","","M","10","","15","","","","","M","","","","","NA"
"2006-11-26 23:00","2006","11","26","23:00"," ","0.1","","","M","","M","14","","6","","","","","M","","","","","NA"
"2006-11-27 00:00","2006","11","27","00:00"," ","-0.2","","","M","","M","32","","2","","","","","M","","","-1","","NA"
"2006-11-27 01:00","2006","11","27","01:00"," ","-1.3","","","M","","M","34","","4","","","","","M","","","-3","","NA"
"2006-11-27 02:00","2006","11","27","02:00"," ","-1.3","","","M","","M","32","","4","","","","","M","","","-3","","NA"
"2006-11-27 03:00","2006","11","27","03:00"," ","-1.6","","","M","","M","32","","6","","","","","M","","","-4","","NA"
"2006-11-27 04:00","2006","11","27","04:00"," ","-1.9","","","M","","M","33","","4","","","","","M","","","-3","","NA"
"2006-11-27 05:00","2006","11","27","05:00"," ","-2.0","","","M","","M","34","","6","","","","","M","","","-4","","NA"
"2006-11-27 06:00","2006","11","27","06:00"," ","-2.0","","","M","","M","34","","4","","","","","M","","","-3","","NA"
"2006-11-27 07:00","2006","11","27","07:00"," ","-2.0","","","M","","M","31","","2","","","","","M","","","-3","","NA"
"2006-11-27 08:00","2006","11","27","08:00"," ","-2.1","","","M","","M","26","","7","","","","","M","","","-5","","NA"
"2006-11-27 09:00","2006","11","27","09:00"," ","-2.5","","","M","","M","34","","2","","","","","M","","","-3","","NA"
"2006-11-27 10:00","2006","11","27","10:00"," ","-2.6","","","M","","M","30","","6","","","","","M","","","-5","","NA"
"2006-11-27 11:00","2006","11","27","11:00"," ","-2.4","","","M","","M","33","","6","","","","","M","","","-5","","NA"
"2006-11-27 12:00","2006","11","27","12:00"," ","-2.8","","","M","","M","36","","4","","","","","M","","","-4","","NA"
"2006-11-27 13:00","2006","11","27","13:00"," ","-2.3","","","M","","M","34","","4","","","","","M","","","-4","","NA"
"2006-11-27 14:00","2006","11","27","14:00"," ","-2.2","","","M","","M","","","0","","","","","M","","","","","NA"
"2006-11-27 15:00","2006","11","27","15:00"," ","-2.5","","","M","","M","35","","2","","","","","M","","","-3","","NA"
"2006-11-27 16:00","2006","11","27","16:00"," ","-2.8","","","M","","M","1","","2","","","","","M","","","-4","","NA"
"2006-11-27 17:00","2006","11","27","17:00"," ","-3.0","","","M","","M","34","","6","","","","","M","","","-5","","NA"
"2006-11-27 18:00","2006","11","27","18:00"," ","-3.3","","","M","","M","34","","6","","","","","M","","","-6","","NA"
"2006-11-27 19:00","2006","11","27","19:00"," ","-3.3","","","M","","M","34","","4","","","","","M","","","-5","","NA"
"2006-11-27 20:00","2006","11","27","20:00"," ","-3.5","","","M","","M","33","","6","","","","","M","","","-6","","NA"
"2006-11-27 21:00","2006","11","27","21:00"," ","-3.7","","","M","","M","32","","7","","","","","M","","","-7","","NA"
"2006-11-27 22:00","2006","11","27","22:00"," ","-3.8","","","M","","M","33","","6","","","","","M","","","-6","","NA"
"2006-11-27 23:00","2006","11","27","23:00"," ","-4.0","","","M","","M","33","","6","","","","","M","","","-7","","NA"
"2006-11-28 00:00","2006","11","28","00:00"," ","-3.5","","","M","","M","3","","4","","","","","M","","","-5","","NA"
"2006-11-28 01:00","2006","11","28","01:00"," ","-4.1","","","M","","M","36","","2","","","","","M","","","-5","","NA"
"2006-11-28 02:00","2006","11","28","02:00"," ","-4.1","","","M","","M","35","","2","","","","","M","","","-5","","NA"
"2006-11-28 03:00","2006","11","28","03:00"," ","-4.1","","","M","","M","35","","2","","","","","M","","","-5","","NA"
"2006-11-28 04:00","2006","11","28","04:00"," ","-4.5","","","M","","M","35","","6","","","","","M","","","-7","","NA"
"2006-11-28 05:00","2006","11","28","05:00"," ","-4.2","","","M","","M","32","","2","","","","","M","","","-5","","NA"
"2006-11-28 06:00","2006","11","28","06:00"," ","-4.6","","","M","","M","32","","4","","","","","M","","","-6","","NA"
"2006-11-28 07:00","2006","11","28","07:00"," ","-4.7","","","M","","M","32","","6","","","","","M","","","-7","","NA"
"2006-11-28 08:00","2006","11","28","08:00"," ","-4.2","","","M","","M","35","","2","","","","","M","","","-5","","NA"
"2006-11-28 09:00","2006","11","28","09:00"," ","-4.4","","","M","","M","35","","4","","","","","M","","","-6","","NA"
"2006-11-28 10:00","2006","11","28","10:00"," ","-3.8","","","M","","M","13","","7","","","","","M","","","-7","","NA"
"2006-11-28 11:00","2006","11","28","11:00"," ","-3.9","","","M","","M","12","","7","","","","","M","","","-7","","NA"
"2006-11-28 12:00","2006","11","28","12:00"," ","-3.5","","","M","","M","10","","2","","","","","M","","","-4","","NA"
"2006-11-28 13:00","2006","11","28","13:00"," ","-3.1","","","M","","M","11","","11","","","","","M","","","-7","","NA"
"2006-11-28 14:00","2006","11","28","14:00"," ","-2.6","","","M","","M","12","","2","","","","","M","","","-3","","NA"
"2006-11-28 15:00","2006","11","28","15:00"," ","-2.9","","","M","","M","10","","4","","","","","M","","","-4","","NA"
"2006-11-28 16:00","2006","11","28","16:00"," ","-3.2","","","M","","M","10","","6","","","","","M","","","-6","","NA"
"2006-11-28 17:00","2006","11","28","17:00"," ","-3.5","","","M","","M","11","","9","","","","","M","","","-7","","NA"
"2006-11-28 18:00","2006","11","28","18:00"," ","-3.6","","","M","","M","12","","9","","","","","M","","","-7","","NA"
"2006-11-28 19:00","2006","11","28","19:00"," ","-4.3","","","M","","M","7","","2","","","","","M","","","-5","","NA"
"2006-11-28 20:00","2006","11","28","20:00"," ","-5.0","","","M","","M","4","","4","","","","","M","","","-7","","NA"
"2006-11-28 21:00","2006","11","28","21:00"," ","-4.5","","","M","","M","9","","4","","","","","M","","","-6","","NA"
"2006-11-28 22:00","2006","11","28","22:00"," ","-4.1","","","M","","M","10","","13","","","","","M","","","-9","","NA"
"2006-11-28 23:00","2006","11","28","23:00"," ","-5.2","","","M","","M","7","","6","","","","","M","","","-8","","NA"
"2006-11-29 00:00","2006","11","29","00:00"," ","-5.4","","","M","","M","8","","7","","","","","M","","","-9","","NA"
"2006-11-29 01:00","2006","11","29","01:00"," ","-5.4","","","M","","M","8","","6","","","","","M","","","-8","","NA"
"2006-11-29 02:00","2006","11","29","02:00"," ","-5.4","","","M","","M","8","","7","","","","","M","","","-9","","NA"
"2006-11-29 03:00","2006","11","29","03:00"," ","-5.2","","","M","","M","9","","15","","","","","M","","","-11","","NA"
"2006-11-29 04:00","2006","11","29","04:00"," ","-5.1","","","M","","M","9","","11","","","","","M","","","-10","","NA"
"2006-11-29 05:00","2006","11","29","05:00"," ","-5.2","","","M","","M","7","","4","","","","","M","","","-7","","NA"
"2006-11-29 06:00","2006","11","29","06:00"," ","-4.7","","","M","","M","8","","7","","","","","M","","","-8","","NA"
"2006-11-29 07:00","2006","11","29","07:00"," ","-4.2","","","M","","M","9","","9","","","","","M","","","-8","","NA"
"2006-11-29 08:00","2006","11","29","08:00"," ","-3.9","","","M","","M","9","","9","","","","","M","","","-8","","NA"
"2006-11-29 09:00","2006","11","29","09:00"," ","-3.7","","","M","","M","8","","6","","","","","M","","","-6","","NA"
"2006-11-29 10:00","2006","11","29","10:00"," ","-3.0","","","M","","M","8","","6","","","","","M","","","-5","","NA"
"2006-11-29 11:00","2006","11","29","11:00"," ","-2.6","","","M","","M","9","","4","","","","","M","","","-4","","NA"
"2006-11-29 12:00","2006","11","29","12:00"," ","-2.1","","","M","","M","29","","2","","","","","M","","","-3","","NA"
"2006-11-29 13:00","2006","11","29","13:00"," ","-2.2","","","M","","M","","","0","","","","","M","","","","","NA"
"2006-11-29 14:00","2006","11","29","14:00"," ","-1.9","","","M","","M","33","","2","","","","","M","","","-3","","NA"
"2006-11-29 15:00","2006","11","29","15:00"," ","1.2","","","M","","M","9","","17","","","","","M","","","","","NA"
"2006-11-29 16:00","2006","11","29","16:00"," ","1.6","","","M","","M","9","","30","","","","","M","","","","","NA"
"2006-11-29 17:00","2006","11","29","17:00"," ","1.5","","","M","","M","9","","32","","","","","M","","","","","NA"
"2006-11-29 18:00","2006","11","29","18:00"," ","2.1","","","M","","M","9","","26","","","","","M","","","","","NA"
"2006-11-29 19:00","2006","11","29","19:00"," ","2.5","","","M","","M","9","","32","","","","","M","","","","","NA"
"2006-11-29 20:00","2006","11","29","20:00"," ","2.6","","","M","","M","9","","43","","","","","M","","","","","NA"
"2006-11-29 21:00","2006","11","29","21:00"," ","2.7","","","M","","M","9","","44","","","","","M","","","","","NA"
"2006-11-29 22:00","2006","11","29","22:00"," ","3.4","","","M","","M","9","","39","","","","","M","","","","","NA"
"2006-11-29 23:00","2006","11","29","23:00"," ","3.3","","","M","","M","9","","26","","","","","M","","","","","NA"
"2006-11-30 00:00","2006","11","30","00:00"," ","4.1","","","M","","M","9","","30","","","","","M","","","","","NA"
"2006-11-30 01:00","2006","11","30","01:00"," ","3.3","","","M","","M","8","","9","","","","","M","","","","","NA"
"2006-11-30 02:00","2006","11","30","02:00"," ","2.5","","","M","","M","32","","6","","","","","M","","","","","NA"
"2006-11-30 03:00","2006","11","30","03:00"," ","2.4","","","M","","M","31","","7","","","","","M","","","","","NA"
"2006-11-30 04:00","2006","11","30","04:00"," ","2.2","","","M","","M","33","","6","","","","","M","","","","","NA"
"2006-11-30 05:00","2006","11","30","05:00"," ","2.7","","","M","","M","33","","4","","","","","M","","","","","NA"
"2006-11-30 06:00","2006","11","30","06:00"," ","3.2","","","M","","M","","","0","","","","","M","","","","","NA"
"2006-11-30 07:00","2006","11","30","07:00"," ","3.4","","","M","","M","","","0","","","","","M","","","","","NA"
"2006-11-30 08:00","2006","11","30","08:00"," ","4.0","","","M","","M","10","","11","","","","","M","","","","","NA"
"2006-11-30 09:00","2006","11","30","09:00"," ","3.6","","","M","","M","8","","7","","","","","M","","","","","NA"
"2006-11-30 10:00","2006","11","30","10:00"," ","4.0","","","M","","M","9","","17","","","","","M","","","","","NA"
"2006-11-30 11:00","2006","11","30","11:00"," ","5.0","","","M","","M","10","","17","","","","","M","","","","","NA"
"2006-11-30 12:00","2006","11","30","12:00"," ","4.2","","","M","","M","31","","2","","","","","M","","","","","NA"
"2006-11-30 13:00","2006","11","30","13:00"," ","5.1","","","M","","M","30","","4","","","","","M","","","","","NA"
"2006-11-30 14:00","2006","11","30","14:00"," ","5.5","","","M","","M","11","","2","","","","","M","","","","","NA"
"2006-11-30 15:00","2006","11","30","15:00"," ","5.1","","","M","","M","35","","4","","","","","M","","","","","NA"
"2006-11-30 16:00","2006","11","30","16:00"," ","4.5","","","M","","M","33","","4","","","","","M","","","","","NA"
"2006-11-30 17:00","2006","11","30","17:00"," ","4.6","","","M","","M","9","","6","","","","","M","","","","","NA"
"2006-11-30 18:00","2006","11","30","18:00"," ","4.5","","","M","","M","33","","6","","","","","M","","","","","NA"
"2006-11-30 19:00","2006","11","30","19:00"," ","4.0","","","M","","M","33","","2","","","","","M","","","","","NA"
"2006-11-30 20:00","2006","11","30","20:00"," ","4.3","","","M","","M","24","","2","","","","","M","","","","","NA"
"2006-11-30 21:00","2006","11","30","21:00"," ","4.1","","","M","","M","8","","4","","","","","M","","","","","NA"
"2006-11-30 22:00","2006","11","30","22:00"," ","3.6","","","M","","M","33","","4","","","","","M","","","","","NA"
"2006-11-30 23:00","2006","11","30","23:00"," ","4.4","","","M","","M","36","","2","","","","","M","","","","","NA"
